dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
chirp_f0.041_0.363_s015_snr5db:9135:800,chirp_f0.041_0.363_s015_snr5db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.040748475474731476, 'f1': 0.36292710927319394, 'noise_overlay': True, 'snr_db': 5.0}",9135,v1,1,800,2,0.0,False,1.030921380009074e-17,1.0,0.0751357102665846,-0.9163838043135852,2.0,2.0,,False,-0.8582884657874654,0.6179753625090396,-1.1731771393462092,True,0.18854841212877135,True,0.9993431053432875,True,0.8441793871982884,0.14464285714285713,0.29364455204380585,0.001,0.9331389905403464,0,0.2892318173198817,True,0.8934074498903352,0.15582061280171156,1.1136934512146626,,,,,0.0,1.1534529914859102,1.0293509046657983,1.0065016006390504,1.1346758970478208,0.022849304026747896
chirp_f0.016_0.336_s016_snr10db:9136:800,chirp_f0.016_0.336_s016_snr10db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.01593831125849284, 'f1': 0.33621691891386896, 'noise_overlay': True, 'snr_db': 10.0}",9136,v1,1,800,2,0.0,False,-3.013462495411139e-17,1.0,0.02527875216850733,-1.3167873309320346,2.0,2.0,,False,-1.0,0.6343399084103831,-2.4620869332454807,True,0.22800061800171875,True,0.9998057433602181,True,0.8087500282049207,0.13749999999999998,0.1878851837094649,0.001,0.95,0,0.3925120772777685,True,0.8447443906029961,0.1912499717950793,1.1686146035325835,,,,,0.0,1.4950801054519152,1.1170635014316244,0.9918759401754488,1.4063462372124291,0.12518756125617558
chirp_f0.071_0.415_s017_snr20db:9137:800,chirp_f0.071_0.415_s017_snr20db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.07088769240482062, 'f1': 0.4146584180133693, 'noise_overlay': True, 'snr_db': 20.0}",9137,v1,1,800,1,0.0,False,1.1895246692412391e-17,1.0,-0.0010538746591585903,-1.4807345861079477,1.0,4.0,,False,-1.0,0.4414985633051436,-2.9090639016231674,True,0.29634196888021996,True,0.9990530565415647,True,0.7813302348501421,0.1839285714285714,0.05026305926858534,0.001,0.95,0,0.10143307494723666,True,0.7782723867375052,0.21866976514985792,1.248399550101992,,,,,0.0,1.7713276823150672,0.9127773061952479,1.152254904836532,1.2287914147577514,-0.23947759864128415
chirp_f0.025_0.249_s018_snr5db:9138:800,chirp_f0.025_0.249_s018_snr5db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.024974891160215333, 'f1': 0.24866343554149736, 'noise_overlay': True, 'snr_db': 5.0}",9138,v1,1,800,2,0.0,False,-5.551115123125783e-18,1.0,0.01117591175461037,-0.7677828674111913,2.0,2.0,,False,-1.0,0.9570839660848689,-0.855941137186797,True,0.1953670468789808,True,0.9993306118876564,True,0.816429142475692,0.09285714285714286,0.27038690730030146,0.001,0.9479937511284559,0,0.39361860681985184,True,0.9190846840318373,0.18357085752430802,1.0212326051958638,,,,,0.0,1.3943645068937736,1.0080520904989763,1.0454969502203773,1.2370439543572336,-0.03744485972140099
chirp_f0.050_0.166_s019_snr10db:9139:800,chirp_f0.050_0.166_s019_snr10db,nonstationary,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.050369633454919335, 'f1': 0.1659170537525943, 'noise_overlay': True, 'snr_db': 10.0}",9139,v1,1,800,2,0.0,False,-2.8548592061789737e-17,1.0,0.04152056635164211,-1.283046387838765,2.0,3.0,,False,0.2407347245620759,0.2431197718051672,2.5384323852984227,True,0.2075521857221294,True,0.998576240305834,True,0.6454015106567887,0.09642857142857142,0.08500269927342795,0.001,0.9390272402416677,0,0.25036973931800416,True,0.8051176452123462,0.35459848934321125,0.7184326716072682,,,,,0.0,1.243612667448863,0.8469993781197959,0.9943325224284721,1.0370923845957407,-0.14733314430867628
santa_fe_laser_w000:2700:800,santa_fe_laser_w000,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 0}",2700,v1,1,800,2,0.0,False,7.454354593911765e-17,1.0000000000000002,1.1246712223545092,0.46583851719937464,2.0,2.0,,False,0.8372755849956691,0.05464337042579104,10.162020316680056,True,0.057681069625714884,True,0.5040193775853006,True,0.6151440111935371,0.1392857142857143,0.11775166937497063,0.001,0.6398016600444546,0,0.07202811408568453,True,0.6810314549692195,0.3848559888064629,0.32875681677881585,,,,,,0.5552403453045079,0.5459420272019322,1.9976687000202051,0.31770604606678204,-1.451726672818273
santa_fe_laser_w001:2701:800,santa_fe_laser_w001,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 238}",2701,v1,1,800,2,0.0,False,-9.198990775465583e-17,1.0,1.3276792641822142,1.7407063847745032,2.0,2.0,,False,0.7751044796679649,0.007653352431909677,7.7950331644095865,True,0.07496514418687442,True,0.8736994905565403,True,0.6440502518786617,0.12678571428571428,0.12415028315669473,0.001,0.5862210658524797,0,0.24384342624605634,True,0.686217301687754,0.3559497481213383,0.4660924456587185,,,,,,0.22856400922877898,0.26653484592511073,0.8028480955279046,0.1630738258801786,-0.5363132496027938
santa_fe_laser_w002:2702:800,santa_fe_laser_w002,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 476}",2702,v1,1,800,2,0.0,False,5.709718412357947e-17,1.0,1.3169680277700964,1.6329720105157506,2.0,2.0,,False,0.8863718159626767,0.062387332327571876,17.278936834194543,True,0.07109082373190714,True,0.8707113309788954,True,0.5450760143737302,0.14285714285714285,0.09527949601560162,0.001,0.04083277086362046,0,0.1977627213237122,True,0.6889266255994,0.4549239856262698,0.2263644223586194,,,,,,0.4280580010977228,0.35983699090692045,1.1394042394250787,0.18974215452626297,-0.7795672485181583
santa_fe_laser_w003:2703:800,santa_fe_laser_w003,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 714}",2703,v1,1,800,2,0.0,False,3.489272363107635e-17,1.0,1.2424343071307409,2.0364104264433784,2.0,2.0,,False,0.9250807845894943,0.04190389660772942,14.812787873232509,True,0.05527560862978346,True,0.828701638718387,True,0.6548543046754038,0.13392857142857142,0.134468017776107,0.001,0.6447251583393542,0,0.2448304501671949,True,0.6922392518960091,0.34514569532459616,0.18170117997078689,,,,,,0.38943392410871386,0.3868284573538281,0.8897812413086897,0.32559144152917363,-0.5029527839548616
santa_fe_laser_w004:2704:800,santa_fe_laser_w004,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 953}",2704,v1,1,800,2,0.0,False,4.4408920985006264e-17,1.0,1.2649709134829923,1.300779567181535,2.0,2.0,,False,0.8571544168263591,0.06394175753843467,11.52528811524087,True,0.041761049889186115,True,0.7862160135419634,True,0.4825841430218012,0.14107142857142857,0.048420052463863994,0.001,0.29519275842483894,0,0.182500887535589,True,0.6931344755281402,0.5174158569781988,0.2808982478322111,,,,,,0.3070691063145943,0.21304005109373397,0.8490550336656103,0.15238915495958266,-0.6360149825718764
santa_fe_laser_w005:2705:800,santa_fe_laser_w005,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 1191}",2705,v1,1,800,2,0.0,False,6.661338147750939e-17,0.9999999999999998,0.9957802911230422,0.2450960060938856,2.0,2.0,,False,0.9622582860410648,0.01686083285293738,24.317808558907327,True,0.046633816261942435,True,0.848248282977059,True,0.6836926322292857,0.13392857142857142,0.14814573892100139,0.001,0.8059638425756362,0,0.06652395070333256,True,0.6884743282225888,0.31630736777071433,0.1445021837412773,,,,,,0.5055142597599501,0.5056993982404564,0.9207569166549936,0.29017959897430323,-0.4150575184145372
santa_fe_laser_w006:2706:800,santa_fe_laser_w006,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 1429}",2706,v1,1,800,2,0.0,False,6.3441315692866086e-18,1.0,1.1694169791767002,0.4967043551522483,2.0,2.0,,False,0.7388137869017204,0.11455158300677404,7.524176671370796,True,0.10251426039992338,True,0.9067450861536291,True,0.5854117886857408,0.1357142857142857,0.05790115697649198,0.001,0.6518328529998547,0,0.08187701481124848,True,0.6835879910009122,0.41458821131425916,0.382929014428922,,,,,,0.26985686495859523,0.5015300170040318,0.809509326662202,0.1683427723945382,-0.3079793096581702
santa_fe_laser_w007:2707:800,santa_fe_laser_w007,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 1667}",2707,v1,1,800,2,0.0,False,-4.9167019661971216e-17,1.0,1.1104601421003097,0.22300582317605988,2.0,2.0,,False,0.933948171005791,0.04306256082969662,23.912912210102597,True,0.09138663635529362,True,0.66666650897039,True,0.6845237603827353,0.12678571428571428,0.14604066481156341,0.001,0.9104602254957643,0,0.05855830867020007,True,0.6804835233526133,0.3154762396172647,0.15162212293894456,,,,,,0.4711049605693498,0.47111880925557076,1.3212536324789954,0.26124137007104276,-0.8501348232234247
santa_fe_laser_w008:2708:800,santa_fe_laser_w008,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 1906}",2708,v1,1,800,2,0.0,False,1.5860328923216522e-18,1.0,1.2367776381830051,1.419886300634687,2.0,2.0,,False,0.9135272603776603,0.049040601838456155,15.77102019875175,True,0.06203933171574403,True,0.9634917124310493,True,0.6647366328404833,0.13214285714285715,0.15095681503570071,0.001,0.7552917543866527,0,0.14658886176530855,True,0.6894611533430509,0.33526336715951666,0.19347386847810627,,,,,,0.5702536417656795,0.5258057378103833,0.8855629350662546,0.3762313097995083,-0.3597571972558713
santa_fe_laser_w009:2709:800,santa_fe_laser_w009,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 2144}",2709,v1,1,800,2,0.0,False,4.123685520036296e-17,1.0,1.2688876359492898,1.4170699028091311,2.0,2.0,,False,0.7661092556109639,0.12708568910989282,7.796449032458507,True,0.07083140083208014,True,0.8178443528396291,True,0.48568597885094555,0.1392857142857143,0.033712014075112776,0.001,0.6419655285397139,0,0.1424522664649265,True,0.6882641047720782,0.5143140211490544,0.32681042712732306,,,,,,0.39640415816648444,0.4147089042654782,0.8330097537038005,0.20816353678147678,-0.4183008494383223
santa_fe_laser_w010:2710:800,santa_fe_laser_w010,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 2382}",2710,v1,1,800,2,0.0,False,9.1196891308495e-18,1.0,1.0609531057386743,0.28888668682516805,2.0,2.0,,False,0.9276857233238612,0.021122284106271372,15.852249741771708,True,0.03850447233001692,True,0.3956320632066969,True,0.6932789132201596,0.13749999999999998,0.17207980940320694,0.001,0.9280788492456472,0,0.06270867729730138,True,0.6795062450379538,0.30672108677984045,0.22625647519986553,,,,,,0.20069950428178096,0.26706300080565615,0.7424851784543605,0.1380597382537767,-0.4754221776487043
santa_fe_laser_w011:2711:800,santa_fe_laser_w011,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 2621}",2711,v1,1,800,2,0.0,False,1.9032394707859827e-17,0.9999999999999999,1.090870685844779,0.41463969391186284,2.0,2.0,,False,0.9349912623651966,0.028227697648662953,21.729791959425118,True,0.06798105120358842,True,0.4219781281519511,True,0.6606012023922203,0.13749999999999998,0.15036697632632576,0.001,0.7542337223616297,0,0.08503762369161122,True,0.6763926788436234,0.3393987976077797,0.19178383661336137,,,,,,0.38053966821623464,0.3659668524388402,1.2636686061742444,0.2242802773569662,-0.8977017537354042
santa_fe_laser_w012:2712:800,santa_fe_laser_w012,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 2859}",2712,v1,1,800,2,0.0,False,-5.551115123125783e-17,1.0,1.2091133905893163,1.0375717744248734,2.0,2.0,,False,0.8912659293093703,0.054564226996949516,16.195899273158155,True,0.04931277439382442,True,0.755091150193591,True,0.6422860497032991,0.13392857142857142,0.12947611533825729,0.001,0.9430660513244175,0,0.16004282735460806,True,0.6898232335506451,0.35771395029670094,0.2327441593116359,,,,,,0.45359633552059037,0.4550036648527938,0.8305463427712605,0.3786659680020505,-0.3755426779184667
santa_fe_laser_w013:2713:800,santa_fe_laser_w013,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 3097}",2713,v1,1,800,2,0.0,False,3.6478756523398e-17,1.0,1.1933334563983413,0.8001618101993544,2.0,2.0,,False,0.8062244257984483,0.06278644259063526,9.857930945666867,True,0.053835311058500715,True,0.7948167748301984,True,0.5114657300830467,0.1392857142857143,0.05294229876957998,0.001,0.5720155110990665,0,0.12570430943525732,True,0.6957553507929952,0.48853426991695326,0.3619242069977032,,,,,,0.30896679676434613,0.2845954648473453,0.7531664604590181,0.14537188159157932,-0.4685709956116728
santa_fe_laser_w014:2714:800,santa_fe_laser_w014,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 3335}",2714,v1,1,800,2,0.0,False,-4.8770511438890804e-17,1.0,1.1200365584875438,0.40238583030808694,2.0,2.0,,False,0.8050496477056002,0.16782024823838093,8.954057392357607,True,0.07819191123425137,True,0.9288425416798897,True,0.6289373601133558,0.12678571428571428,0.1009227858297947,0.001,0.9312367039931311,0,0.07240325426184731,True,0.6950622405993652,0.37106263988664423,0.16471218551163402,,,,,,0.2094212870979241,0.26557054031438343,0.7839195636994111,0.13047565051889243,-0.5183490233850276
santa_fe_laser_w015:2715:800,santa_fe_laser_w015,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 3574}",2715,v1,1,800,2,0.0,False,1.9032394707859827e-17,1.0,1.1545647445233254,0.3778082352084766,2.0,2.0,,False,0.9268414904105646,0.05344427216864067,20.359381394176637,True,0.08609652111460459,True,0.9862746108245684,True,0.6353966660324216,0.1357142857142857,0.09064509693560999,0.001,0.95,0,0.0848048641475631,True,0.6885390679430654,0.3646033339675784,0.14040739802729296,,,,,,0.22898567486754953,0.22877193575154478,0.7258726738155666,0.1308172291542708,-0.4971007380640219
santa_fe_laser_w016:2716:800,santa_fe_laser_w016,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 3812}",2716,v1,1,800,2,0.0,False,5.551115123125783e-18,1.0,1.0883713714804997,0.06667849584654206,2.0,2.0,,False,0.9259514189117801,0.059282850096577855,18.916421052655714,True,0.08109674690637837,True,0.5046618971638672,True,0.6279976865324024,0.1357142857142857,0.0913961144142271,0.001,0.95,0,0.0731996226720753,True,0.684013349067087,0.3720023134675976,0.12151432422410949,,,,,,0.22209635899950458,0.2715312864829995,0.7669205713996098,0.14262587188493567,-0.4953892849166103
santa_fe_laser_w017:2717:800,santa_fe_laser_w017,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 4050}",2717,v1,1,800,2,0.0,False,-1.7049853592457762e-17,1.0,1.049101878924103,-0.07127419491178788,2.0,2.0,,False,0.9449568646031618,0.03773977440314247,24.345265525580647,True,0.0728087355603033,True,0.9777794130018191,True,0.6532387653426065,0.1357142857142857,0.11524493812135983,0.001,0.9469220365142281,0,0.06536662408713532,True,0.6852576926147819,0.3467612346573935,0.13154224034011178,,,,,,0.3350442929717373,0.32194459119506363,0.9494470297166328,0.1882464306566795,-0.6275024385215691
santa_fe_laser_w018:2718:800,santa_fe_laser_w018,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 4289}",2718,v1,1,800,2,0.0,False,3.9650822308041306e-17,1.0,1.092136893402334,0.3897446983948907,2.0,2.0,,False,0.9125868556500988,0.04786245315869009,21.50265532951012,True,0.06851985061522002,True,0.8220424489746896,True,0.6607544499608359,0.13392857142857142,0.1258113642098753,0.001,0.9087542555443862,0,0.09438402758817448,True,0.6905586428748987,0.3392455500391641,0.19887355578661306,,,,,,0.5276754433894761,0.51636061584879,0.8619553975810145,0.3009783228573244,-0.34559478173222447
santa_fe_laser_w019:2719:800,santa_fe_laser_w019,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 4527}",2719,v1,1,800,2,0.0,False,8.723180907769087e-18,1.0,1.1386252689644787,0.6473110801546791,2.0,2.0,,False,0.7294396766358137,0.15819448833272243,7.44517476637826,True,0.06466193481658661,True,0.6179659209088044,True,0.5425038475418076,0.13749999999999998,0.0484726994910462,0.001,0.9424116180796617,0,0.10492055306608714,True,0.6855196155733332,0.4574961524581924,0.3352101356335514,,,,,,0.786944467254146,0.770405490879104,1.1304834481354766,0.3423113984357916,-0.3600779572563726
santa_fe_laser_w020:2720:800,santa_fe_laser_w020,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 4765}",2720,v1,1,800,2,0.0,False,3.1720657846433043e-18,1.0,1.167549717603197,0.700948564964126,2.0,2.0,,False,0.47246160491334455,0.3504271830766834,4.690373252686431,True,0.06917904832872276,True,0.7240629878816669,True,0.6412372437422971,0.1357142857142857,0.13039229273482816,0.001,0.4376413494595472,0,0.12489446824817466,True,0.6779765688083057,0.35876275625770293,0.42084582926526903,,,,,,0.2084721111673527,0.3505749359394043,0.8296215726981973,0.13859120218446744,-0.47904663675879294
santa_fe_laser_w021:2721:800,santa_fe_laser_w021,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 5003}",2721,v1,1,800,2,0.0,False,3.1720657846433043e-18,1.0,1.0730314765529005,0.5304117962153501,2.0,2.0,,False,0.9555532941043688,0.02530410769952718,23.134715425963243,True,0.05106597957464995,True,0.6641826925080683,True,0.7172694639039825,0.14285714285714285,0.19288590125408814,0.001,0.630762868429862,0,0.11985324204307116,True,0.6805961337201893,0.2827305360960175,0.13835677864168414,,,,,,0.36917181505135466,0.31252688772523796,1.0561865053718187,0.20792292404817572,-0.7436596176465807
santa_fe_laser_w022:2722:800,santa_fe_laser_w022,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 5242}",2722,v1,1,800,2,0.0,False,1.9032394707859827e-17,1.0,1.1589568984217462,1.3563568622895046,2.0,2.0,,False,0.8072139874680262,0.16193518196355683,16.57695027039884,True,0.04333968421229209,True,0.9039999893171318,True,0.6240827589870164,0.1357142857142857,0.11720279086146071,0.001,0.9237429576857757,0,0.12269839019143736,True,0.6881316813946442,0.3759172410129836,0.17564404506961523,,,,,,0.5708242815499018,0.5828047676491293,0.8586814279420251,0.39349818477969367,-0.2758766602928958
santa_fe_laser_w023:2723:800,santa_fe_laser_w023,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 5480}",2723,v1,1,800,2,0.0,False,6.106226635438361e-17,1.0,1.233058488331394,1.1690243012842494,2.0,2.0,,False,0.756933532058131,0.1573188242088861,8.154198005724853,True,0.071676883044709,True,0.9112862874610577,True,0.5501019524808859,0.1392857142857143,0.08318117711422222,0.001,0.9229682445813832,0,0.10186988440463131,True,0.6918785838188426,0.4498980475191141,0.2928269860053594,,,,,,0.3078346216411219,0.4750136998308411,0.8048464058959667,0.17464612446150432,-0.3298327060651256
santa_fe_laser_w024:2724:800,santa_fe_laser_w024,real_bridge,real,forecast,"{'generator': 'santa_fe_laser', 'dataset': 'A', 'window_start': 5718}",2724,v1,1,800,2,0.0,False,-1.1895246692412391e-17,1.0,1.070550901193452,0.5559982728490196,2.0,2.0,,False,0.9525630657957918,0.028730539191570315,24.131321776851138,True,0.045097262104462466,True,0.7393695825829714,True,0.718493502865254,0.13214285714285715,0.20571739468006262,0.001,0.9353068059829914,0,0.057712642548839455,True,0.6864452437632805,0.28150649713474596,0.1367713237950045,,,,,,0.3195465721011101,0.29731420379544227,0.914636802641484,0.15174676220076877,-0.6173225988460417
